gene_id	baseMn	l2fc	lfcSE	stat	pval	padj
CLSPN	8.54e+02	-0.01	0.12	-6.97e-02	9.44e-01	1.00e+00
CLSTN1	1.13e+03	-0.08	0.07	-1.16e+00	2.45e-01	1.00e+00
CLSTN2	3.66e+00	-0.10	0.54	-1.87e-01	8.52e-01	1.00e+00
CLSTN3	6.92e+02	-0.04	0.11	-3.34e-01	7.38e-01	1.00e+00
CLTA	2.00e+03	-0.23	0.15	-1.56e+00	1.18e-01	1.00e+00
CLTB	6.29e+02	-0.01	0.10	-9.72e-02	9.23e-01	1.00e+00
CLTCL1	2.14e+01	-0.03	0.24	-1.20e-01	9.05e-01	1.00e+00
CLU	5.60e+01	-0.18	0.23	-8.08e-01	4.19e-01	1.00e+00
CLUL1	1.37e+01	-0.17	0.42	-4.08e-01	6.83e-01	1.00e+00
CMAS	9.57e+02	-0.03	0.08	-4.11e-01	6.81e-01	1.00e+00
CMBL	6.41e+01	-0.03	0.15	-1.66e-01	8.68e-01	1.00e+00
CMC2	1.86e+02	-0.08	0.12	-6.90e-01	4.90e-01	1.00e+00
CMKLR1	5.03e+01	-0.01	0.22	-5.21e-02	9.58e-01	1.00e+00
CMTM1	6.38e+00	-0.37	0.47	-7.98e-01	4.25e-01	1.00e+00
CMTR2	1.57e+02	-0.05	0.11	-4.63e-01	6.44e-01	1.00e+00
CMYA5	1.03e+01	-0.24	0.39	-6.13e-01	5.40e-01	1.00e+00
CNDP1	1.14e+00	-0.96	1.10	-8.72e-01	3.83e-01	1.00e+00
CNDP2	1.27e+03	-0.10	0.08	-1.26e+00	2.07e-01	1.00e+00
CNEP1R1	1.15e+02	-0.08	0.13	-6.08e-01	5.43e-01	1.00e+00
CNGA3	8.95e-01	-0.61	1.64	-3.71e-01	7.10e-01	1.00e+00
CNGB3	1.84e+00	-2.93	1.21	-2.42e+00	1.57e-02	1.00e+00
CNIH2	5.66e-01	-2.47	2.24	-1.10e+00	2.71e-01	1.00e+00
CNIH4	2.15e+02	-0.21	0.11	-1.90e+00	5.69e-02	1.00e+00
CNKSR3	1.72e+02	-0.28	0.13	-2.06e+00	3.93e-02	1.00e+00
CNNM2	3.35e+01	-0.42	0.29	-1.44e+00	1.50e-01	1.00e+00
CNOT1	1.00e+03	-0.05	0.09	-5.48e-01	5.84e-01	1.00e+00
CNOT10	1.98e+02	-0.06	0.10	-6.69e-01	5.03e-01	1.00e+00
CNOT3	2.55e+02	-0.03	0.11	-3.05e-01	7.60e-01	1.00e+00
CNOT4	2.34e+02	-0.02	0.11	-2.14e-01	8.31e-01	1.00e+00
CNOT7	7.75e+02	-0.01	0.08	-1.69e-01	8.66e-01	1.00e+00
CNOT9	4.10e+02	-0.11	0.09	-1.16e+00	2.48e-01	1.00e+00
CNPY2	5.60e+02	-0.11	0.09	-1.20e+00	2.30e-01	1.00e+00
CNPY3	5.37e+02	-0.16	0.10	-1.63e+00	1.03e-01	1.00e+00
CNPY4	5.01e+02	-0.09	0.08	-1.15e+00	2.50e-01	1.00e+00
CNR1	7.31e+00	-0.61	0.47	-1.29e+00	1.97e-01	1.00e+00
CNRIP1	1.33e+02	-0.03	0.12	-2.47e-01	8.05e-01	1.00e+00
CNST	1.33e+02	-0.13	0.12	-1.05e+00	2.92e-01	1.00e+00
CNTD1	2.11e+00	-0.84	0.86	-9.72e-01	3.31e-01	1.00e+00
CNTF	3.90e+00	-0.58	0.73	-7.98e-01	4.25e-01	1.00e+00
CNTLN	2.01e+02	-0.13	0.12	-1.05e+00	2.95e-01	1.00e+00
CNTN1	4.67e+00	-0.19	0.47	-4.03e-01	6.87e-01	1.00e+00
CNTN4	1.95e+02	-0.20	0.12	-1.74e+00	8.14e-02	1.00e+00
CNTNAP1	3.33e+01	-0.27	0.27	-1.03e+00	3.03e-01	1.00e+00
CNTNAP3B	4.31e+01	-0.16	0.22	-6.97e-01	4.86e-01	1.00e+00
CNTNAP5	8.49e-01	-0.13	1.33	-1.01e-01	9.19e-01	1.00e+00
CNTRL	1.78e+02	-0.17	0.18	-9.24e-01	3.56e-01	1.00e+00
CNTROB	2.23e+02	-0.02	0.11	-1.85e-01	8.53e-01	1.00e+00
COA1	8.39e+01	-0.10	0.16	-6.10e-01	5.42e-01	1.00e+00
COA5	3.23e+02	-0.01	0.09	-7.06e-02	9.44e-01	1.00e+00
COA6	5.53e+01	-0.02	0.17	-1.16e-01	9.07e-01	1.00e+00
COBLL1	1.13e+02	-0.03	0.17	-1.98e-01	8.43e-01	1.00e+00
COCH	3.64e+01	-0.11	0.23	-5.05e-01	6.14e-01	1.00e+00
COG2	1.66e+02	-0.04	0.12	-3.51e-01	7.25e-01	1.00e+00
COG5	5.61e+02	-0.02	0.08	-3.24e-01	7.46e-01	1.00e+00
COL11A1	4.84e+03	-0.05	0.13	-4.20e-01	6.74e-01	1.00e+00
COL14A1	7.21e+00	-0.28	0.48	-5.95e-01	5.52e-01	1.00e+00
COL15A1	1.03e+03	-0.17	0.10	-1.62e+00	1.06e-01	1.00e+00
COL16A1	2.10e+00	-0.78	0.90	-8.67e-01	3.86e-01	1.00e+00
COL1A2	4.14e+03	-0.04	0.10	-3.96e-01	6.92e-01	1.00e+00
COL24A1	2.12e+00	-1.19	0.85	-1.40e+00	1.61e-01	1.00e+00
COL4A1	4.69e+04	-0.07	0.12	-5.70e-01	5.69e-01	1.00e+00
COL4A2	2.42e+04	-0.08	0.10	-7.93e-01	4.28e-01	1.00e+00
COL4A5	7.02e+02	-0.06	0.08	-7.73e-01	4.40e-01	1.00e+00
COL5A2	1.02e+04	-0.03	0.10	-2.80e-01	7.79e-01	1.00e+00
COL6A2	5.64e+03	-0.03	0.12	-2.27e-01	8.21e-01	1.00e+00
COL6A6	7.91e+01	-0.03	0.15	-1.69e-01	8.66e-01	1.00e+00
COL8A2	4.24e-01	-0.83	2.00	-4.16e-01	6.77e-01	1.00e+00
COLEC11	3.07e+00	-0.98	0.82	-1.19e+00	2.32e-01	1.00e+00
COLEC12	2.09e+03	-0.01	0.09	-1.49e-01	8.82e-01	1.00e+00
COMMD1	2.67e+02	-0.09	0.11	-8.09e-01	4.19e-01	1.00e+00
COMMD10	1.79e+02	-0.04	0.11	-3.33e-01	7.39e-01	1.00e+00
COMMD3	8.40e+01	-0.29	0.24	-1.23e+00	2.17e-01	1.00e+00
COMMD4	8.08e+01	-0.24	0.19	-1.26e+00	2.08e-01	1.00e+00
COMMD5	1.47e+02	-0.01	0.13	-5.13e-02	9.59e-01	1.00e+00
COMMD7	2.78e+02	-0.15	0.10	-1.43e+00	1.53e-01	1.00e+00
COMT	2.32e+02	-0.05	0.13	-4.07e-01	6.84e-01	1.00e+00
COMTD1	7.02e+00	-0.31	0.48	-6.34e-01	5.26e-01	1.00e+00
COP1	5.37e+02	-0.08	0.08	-9.84e-01	3.25e-01	1.00e+00
COPA	1.58e+03	-0.06	0.07	-7.65e-01	4.45e-01	1.00e+00
COPB1	8.98e+02	-0.10	0.06	-1.61e+00	1.07e-01	1.00e+00
COPB2	1.99e+03	-0.05	0.07	-6.91e-01	4.89e-01	1.00e+00
COPE	7.93e+02	-0.05	0.08	-6.81e-01	4.96e-01	1.00e+00
COPRS	1.77e+02	-0.10	0.11	-8.30e-01	4.06e-01	1.00e+00
COPS4	1.81e+02	-0.13	0.13	-1.01e+00	3.13e-01	1.00e+00
COPS6	9.51e+02	-0.09	0.14	-6.20e-01	5.35e-01	1.00e+00
COPS7A	2.60e+02	-0.06	0.09	-6.88e-01	4.92e-01	1.00e+00
COPS8	3.29e+02	-0.08	0.11	-7.34e-01	4.63e-01	1.00e+00
COPS9	6.25e+02	-0.01	0.12	-4.76e-02	9.62e-01	1.00e+00
COPZ1	7.17e+02	-0.01	0.09	-1.59e-01	8.74e-01	1.00e+00
COQ10A	1.94e+01	-0.30	0.26	-1.16e+00	2.47e-01	1.00e+00
COQ3	3.12e+01	-0.01	0.22	-6.04e-02	9.52e-01	1.00e+00
COQ4	3.82e+01	-0.11	0.20	-5.66e-01	5.72e-01	1.00e+00
COQ5	2.69e+02	-0.07	0.10	-6.61e-01	5.09e-01	1.00e+00
COQ6	3.05e+01	-0.21	0.25	-8.63e-01	3.88e-01	1.00e+00
CORO1B	4.51e+02	-0.03	0.15	-1.74e-01	8.62e-01	1.00e+00
CORO7-PAM16	9.30e+01	-0.28	0.48	-5.86e-01	5.58e-01	1.00e+00
COX10	7.84e+01	-0.15	0.18	-8.47e-01	3.97e-01	1.00e+00
COX15	2.29e+02	-0.08	0.08	-9.72e-01	3.31e-01	1.00e+00
COX18	1.16e+02	-0.10	0.12	-8.59e-01	3.90e-01	1.00e+00
COX4I1	2.33e+03	-0.09	0.07	-1.25e+00	2.11e-01	1.00e+00
COX5A	1.20e+02	-0.15	0.17	-8.89e-01	3.74e-01	1.00e+00
COX5B	4.09e+02	-0.22	0.15	-1.49e+00	1.35e-01	1.00e+00
COX6B1	9.96e+01	-0.01	0.22	-4.77e-02	9.62e-01	1.00e+00
COX6B2	4.84e-01	-1.19	1.66	-7.16e-01	4.74e-01	1.00e+00
COX6C	1.47e+03	-0.09	0.09	-1.02e+00	3.08e-01	1.00e+00
COX7A2	4.66e+02	-0.11	0.11	-9.20e-01	3.58e-01	1.00e+00
COX7B	1.02e+02	-0.02	0.19	-1.05e-01	9.17e-01	1.00e+00
COX7C	2.35e+02	-0.01	0.10	-8.44e-02	9.33e-01	1.00e+00
COX8A	1.08e+02	-0.08	0.19	-4.45e-01	6.57e-01	1.00e+00
CPAMD8	6.63e+01	-0.15	0.17	-8.73e-01	3.83e-01	1.00e+00
CPEB1	5.88e-01	-0.95	1.63	-5.85e-01	5.59e-01	1.00e+00
CPLANE2	1.38e+01	-0.26	0.31	-8.31e-01	4.06e-01	1.00e+00
CPM	2.25e+02	-0.05	0.12	-4.25e-01	6.71e-01	1.00e+00
CPO	4.62e-01	-1.18	1.80	-6.55e-01	5.13e-01	1.00e+00
CPPED1	2.42e+02	-0.05	0.09	-5.49e-01	5.83e-01	1.00e+00
CPQ	3.48e+02	-0.06	0.12	-4.82e-01	6.30e-01	1.00e+00
CPSF1	4.99e+02	-0.08	0.08	-9.69e-01	3.32e-01	1.00e+00
CPSF3	2.68e+02	-0.05	0.09	-6.07e-01	5.44e-01	1.00e+00
CPSF6	7.52e+02	-0.01	0.10	-8.47e-02	9.33e-01	1.00e+00
CPSF7	3.57e+02	-0.04	0.08	-4.38e-01	6.62e-01	1.00e+00
CPT1C	5.65e+01	-0.27	0.21	-1.31e+00	1.89e-01	1.00e+00
CPT2	8.66e+01	-0.03	0.15	-1.74e-01	8.62e-01	1.00e+00
CPTP	2.81e+01	-0.26	0.26	-9.87e-01	3.24e-01	1.00e+00
CPVL	1.55e+02	-0.03	0.12	-2.74e-01	7.84e-01	1.00e+00
CPXM1	8.44e+02	-0.08	0.10	-7.20e-01	4.72e-01	1.00e+00
CPZ	7.97e-01	-0.14	1.41	-9.75e-02	9.22e-01	1.00e+00
CR1	6.56e-01	-1.64	1.68	-9.73e-01	3.31e-01	1.00e+00
CRABP1	1.53e+00	-1.09	1.08	-1.01e+00	3.14e-01	1.00e+00
CRABP2	2.02e+01	-0.17	0.36	-4.71e-01	6.38e-01	1.00e+00
CRACD	3.98e+02	-0.04	0.10	-3.77e-01	7.06e-01	1.00e+00
CRACDL	8.80e+00	-0.06	0.43	-1.42e-01	8.87e-01	1.00e+00
CRACR2A	3.68e+01	-0.17	0.20	-8.63e-01	3.88e-01	1.00e+00
CRACR2B	3.33e+01	-0.04	0.25	-1.55e-01	8.77e-01	1.00e+00
CRAMP1	3.12e+02	-0.15	0.09	-1.67e+00	9.48e-02	1.00e+00
CRAT	8.38e+01	-0.03	0.17	-1.74e-01	8.62e-01	1.00e+00
CRB1	7.00e-01	-1.77	1.79	-9.87e-01	3.23e-01	1.00e+00
CRBN	2.54e+02	-0.02	0.11	-1.91e-01	8.48e-01	1.00e+00
CREB1	9.38e+02	-0.05	0.12	-4.20e-01	6.75e-01	1.00e+00
CREB3	3.10e+02	-0.03	0.10	-2.89e-01	7.73e-01	1.00e+00
CREB3L1	1.09e+02	-0.17	0.19	-8.76e-01	3.81e-01	1.00e+00
CREB3L4	1.48e+01	-0.25	0.31	-8.04e-01	4.21e-01	1.00e+00
CREBBP	6.14e+02	-0.05	0.12	-4.30e-01	6.67e-01	1.00e+00
CREBL2	2.17e+02	-0.07	0.11	-6.44e-01	5.20e-01	1.00e+00
CREBRF	7.65e+01	-0.18	0.25	-7.25e-01	4.68e-01	1.00e+00
CRELD2	1.05e+02	-0.10	0.14	-7.11e-01	4.77e-01	1.00e+00
CREM	2.57e+02	-0.07	0.11	-5.78e-01	5.63e-01	1.00e+00
CRHBP	4.46e+01	-0.02	0.20	-1.23e-01	9.02e-01	1.00e+00
CRIP1	4.69e+00	-0.34	0.57	-5.88e-01	5.56e-01	1.00e+00
CRIP2	7.24e+02	-0.04	0.14	-2.80e-01	7.80e-01	1.00e+00
CRIPT	1.08e+02	-0.21	0.14	-1.50e+00	1.33e-01	1.00e+00
CRISPLD1	7.70e+02	-0.07	0.08	-9.07e-01	3.65e-01	1.00e+00
CRLF3	3.06e+02	-0.11	0.09	-1.14e+00	2.54e-01	1.00e+00
CRNKL1	5.41e+02	-0.06	0.09	-6.17e-01	5.37e-01	1.00e+00
CROT	1.19e+02	-0.14	0.16	-8.42e-01	4.00e-01	1.00e+00
CRTAP	1.32e+03	-0.06	0.06	-1.11e+00	2.66e-01	1.00e+00
CRTC2	6.00e+01	-0.05	0.15	-3.32e-01	7.40e-01	1.00e+00
CRY1	3.58e+02	-0.08	0.12	-6.25e-01	5.32e-01	1.00e+00
CRY2	6.68e+01	-0.03	0.17	-1.86e-01	8.52e-01	1.00e+00
CRYBB3	4.15e-01	-1.46	1.98	-7.38e-01	4.60e-01	1.00e+00
CRYBG2	5.81e-01	-2.50	2.02	-1.24e+00	2.15e-01	1.00e+00
CRYBG3	6.00e+02	-0.05	0.12	-4.39e-01	6.61e-01	1.00e+00
CRYGS	9.19e-01	-1.05	1.35	-7.82e-01	4.34e-01	1.00e+00
CRYZL1	1.71e+02	-0.02	0.13	-1.65e-01	8.69e-01	1.00e+00
CSDE1	7.14e+03	-0.01	0.06	-2.31e-01	8.18e-01	1.00e+00
CSF1R	3.16e+00	-1.10	0.65	-1.70e+00	8.85e-02	1.00e+00
CSF2RB	9.97e+01	-0.04	0.12	-3.55e-01	7.23e-01	1.00e+00
CSGALNACT2	2.47e+02	-0.02	0.11	-1.47e-01	8.83e-01	1.00e+00
CSK	4.56e+02	-0.04	0.09	-4.14e-01	6.79e-01	1.00e+00
CSMD1	4.77e+00	-0.20	0.63	-3.15e-01	7.53e-01	1.00e+00
CSMD2	1.96e+01	-0.22	0.26	-8.28e-01	4.08e-01	1.00e+00
CSNK1G2	2.82e+02	-0.08	0.11	-7.29e-01	4.66e-01	1.00e+00
CSNK2A1	9.26e+02	-0.01	0.10	-7.85e-02	9.37e-01	1.00e+00
CSPG4	1.94e+01	-0.53	0.27	-1.95e+00	5.17e-02	1.00e+00
CSPG5	8.93e-01	-2.22	1.49	-1.49e+00	1.37e-01	1.00e+00
CSRP2	3.10e+02	-0.05	0.14	-4.04e-01	6.86e-01	1.00e+00
CSTB	4.27e+02	-0.09	0.10	-8.45e-01	3.98e-01	1.00e+00
CSTF2	2.28e+02	-0.07	0.12	-5.97e-01	5.51e-01	1.00e+00
CTAGE1	7.09e-01	-0.07	1.58	-4.64e-02	9.63e-01	1.00e+00
CTAGE4	3.22e+00	-0.98	0.85	-1.16e+00	2.46e-01	1.00e+00
CTAGE8	4.01e+00	-1.10	0.75	-1.46e+00	1.44e-01	1.00e+00
CTBS	8.58e+01	-0.11	0.13	-8.65e-01	3.87e-01	1.00e+00
CTDP1	2.03e+02	-0.02	0.13	-1.75e-01	8.61e-01	1.00e+00
CTDSP2	1.11e+03	-0.02	0.06	-3.09e-01	7.57e-01	1.00e+00
CTF1	3.41e+00	-0.37	0.80	-4.66e-01	6.41e-01	1.00e+00
CTH	1.37e+01	-0.33	0.35	-9.52e-01	3.41e-01	1.00e+00
CTHRC1	6.34e+02	-0.04	0.11	-3.24e-01	7.46e-01	1.00e+00
CTLA4	6.10e-01	-2.59	1.44	-1.80e+00	7.23e-02	1.00e+00
CTNNA1	4.26e+03	-0.07	0.07	-9.21e-01	3.57e-01	1.00e+00
CTNNA2	1.14e+01	-0.57	0.32	-1.80e+00	7.14e-02	1.00e+00
CTNNB1	8.41e+03	-0.04	0.06	-6.91e-01	4.89e-01	1.00e+00
CTNNBL1	8.19e+02	-0.17	0.11	-1.57e+00	1.17e-01	1.00e+00
CTNND1	3.25e+03	-0.05	0.09	-5.36e-01	5.92e-01	1.00e+00
CTSA	2.79e+02	-0.11	0.12	-8.46e-01	3.97e-01	1.00e+00
CTSB	4.03e+03	-0.01	0.07	-1.06e-01	9.15e-01	1.00e+00
CTSC	2.32e+03	-0.08	0.07	-1.23e+00	2.18e-01	1.00e+00
CTSD	7.59e+02	-0.08	0.13	-6.22e-01	5.34e-01	1.00e+00
CTSH	1.27e+01	-0.21	0.38	-5.68e-01	5.70e-01	1.00e+00
CTSL	2.00e+03	-0.03	0.09	-3.82e-01	7.03e-01	1.00e+00
CTSS	3.20e+00	-0.03	0.68	-3.84e-02	9.69e-01	1.00e+00
CTSZ	5.72e+02	-0.03	0.11	-2.88e-01	7.74e-01	1.00e+00
CTTN	5.74e+03	-0.03	0.09	-2.97e-01	7.66e-01	1.00e+00
CTTNBP2	1.45e+02	-0.20	0.13	-1.54e+00	1.24e-01	1.00e+00
CTU2	6.54e+01	-0.07	0.19	-3.62e-01	7.18e-01	1.00e+00
CTXN1	1.10e+01	-0.55	0.45	-1.22e+00	2.24e-01	1.00e+00
CUBN	4.09e+01	-0.32	0.18	-1.76e+00	7.92e-02	1.00e+00
CUEDC1	9.43e+01	-0.26	0.16	-1.69e+00	9.05e-02	1.00e+00
CUEDC2	3.64e+02	-0.11	0.11	-1.00e+00	3.15e-01	1.00e+00
CUL1	9.77e+02	-0.05	0.08	-6.32e-01	5.27e-01	1.00e+00
CUL2	5.73e+02	-0.05	0.08	-6.07e-01	5.44e-01	1.00e+00
CUL4A	1.47e+03	-0.04	0.09	-4.68e-01	6.40e-01	1.00e+00
CUL4B	8.27e+02	-0.01	0.09	-1.12e-01	9.11e-01	1.00e+00
CUL7	3.03e+02	-0.10	0.14	-7.57e-01	4.49e-01	1.00e+00
CUL9	1.05e+02	-0.30	0.16	-1.90e+00	5.80e-02	1.00e+00
CUTA	2.75e+02	-0.03	0.13	-1.90e-01	8.49e-01	1.00e+00
CUX1	3.75e+02	-0.19	0.11	-1.66e+00	9.67e-02	1.00e+00
CWC25	2.16e+02	-0.08	0.12	-6.84e-01	4.94e-01	1.00e+00
CWC27	5.61e+02	-0.02	0.07	-2.19e-01	8.27e-01	1.00e+00
CWF19L1	1.55e+02	-0.11	0.11	-9.94e-01	3.20e-01	1.00e+00
CXADR	2.25e+02	-0.01	0.11	-1.19e-01	9.05e-01	1.00e+00
CXCL1	5.09e+01	-0.10	0.26	-3.72e-01	7.10e-01	1.00e+00
CXCL10	1.87e+00	-0.44	0.97	-4.48e-01	6.54e-01	1.00e+00
CXCL11	1.23e+00	-0.80	1.29	-6.26e-01	5.31e-01	1.00e+00
CXCL16	1.01e+01	-0.56	0.42	-1.34e+00	1.82e-01	1.00e+00
CXCR4	6.83e+02	-0.12	0.24	-5.20e-01	6.03e-01	1.00e+00
CXCR5	3.84e-01	-1.92	2.00	-9.58e-01	3.38e-01	1.00e+00
CXXC1	3.24e+02	-0.08	0.09	-9.14e-01	3.61e-01	1.00e+00
CYB561	2.49e+02	-0.13	0.10	-1.39e+00	1.65e-01	1.00e+00
CYB561A3	7.39e+01	-0.06	0.21	-3.14e-01	7.54e-01	1.00e+00
CYB561D2	1.33e+01	-0.14	0.35	-4.08e-01	6.84e-01	1.00e+00
CYB5B	1.32e+03	-0.04	0.09	-4.52e-01	6.51e-01	1.00e+00
CYB5R1	1.19e+02	-0.18	0.15	-1.20e+00	2.31e-01	1.00e+00
CYB5R2	1.86e+01	-0.02	0.26	-7.12e-02	9.43e-01	1.00e+00
CYB5R3	4.22e+02	-0.18	0.16	-1.13e+00	2.58e-01	1.00e+00
CYB5R4	2.35e+02	-0.01	0.09	-1.37e-01	8.91e-01	1.00e+00
CYB5RL	7.98e+01	-0.29	0.25	-1.15e+00	2.49e-01	1.00e+00
CYFIP1	1.23e+03	-0.06	0.06	-9.11e-01	3.63e-01	1.00e+00
CYFIP2	7.01e+01	-0.21	0.22	-9.59e-01	3.37e-01	1.00e+00
CYLC2	1.47e+00	-0.91	1.01	-8.99e-01	3.69e-01	1.00e+00
CYLD	5.62e+02	-0.03	0.11	-2.64e-01	7.92e-01	1.00e+00
CYP19A1	1.37e+00	-0.76	1.34	-5.67e-01	5.71e-01	1.00e+00
CYP1A1	3.63e+02	-0.14	0.22	-6.32e-01	5.27e-01	1.00e+00
CYP21A2	5.44e-01	-2.40	1.72	-1.40e+00	1.62e-01	1.00e+00
CYP26B1	5.93e+00	-0.06	0.62	-9.14e-02	9.27e-01	1.00e+00
CYP26C1	8.62e-01	-1.65	1.33	-1.24e+00	2.15e-01	1.00e+00
CYP27A1	3.47e+01	-0.31	0.25	-1.27e+00	2.05e-01	1.00e+00
CYP27B1	9.82e-01	-0.23	1.23	-1.89e-01	8.50e-01	1.00e+00
CYP27C1	8.55e+01	-0.01	0.15	-6.26e-02	9.50e-01	1.00e+00
CYP2C19	1.64e+00	-1.01	1.05	-9.63e-01	3.36e-01	1.00e+00
CYP2C8	5.01e-01	-0.37	1.79	-2.08e-01	8.35e-01	1.00e+00
CYP2D6	1.16e+00	-1.03	1.23	-8.36e-01	4.03e-01	1.00e+00
CYP2J2	1.63e+00	-0.98	1.24	-7.94e-01	4.27e-01	1.00e+00
CYP2R1	1.44e+02	-0.03	0.11	-2.41e-01	8.10e-01	1.00e+00
CYP2S1	1.51e+01	-0.75	0.28	-2.65e+00	8.03e-03	1.00e+00
CYP39A1	4.96e+00	-0.05	0.57	-8.41e-02	9.33e-01	1.00e+00
CYP4A22	4.61e+00	-0.51	0.56	-9.06e-01	3.65e-01	1.00e+00
CYP4F11	1.38e+00	-0.06	0.98	-5.69e-02	9.55e-01	1.00e+00
CYP4F8	7.14e-01	-1.07	1.85	-5.82e-01	5.61e-01	1.00e+00
CYP4X1	8.32e-01	-0.38	1.38	-2.77e-01	7.82e-01	1.00e+00
CYP7A1	3.59e+00	-0.97	0.71	-1.36e+00	1.74e-01	1.00e+00
CYP8B1	1.07e+00	-0.83	1.33	-6.22e-01	5.34e-01	1.00e+00
CYSLTR1	1.13e+00	-0.63	1.15	-5.50e-01	5.82e-01	1.00e+00
CYTB	1.97e+03	-0.10	0.21	-4.73e-01	6.36e-01	1.00e+00
CYTH2	5.32e+02	-0.05	0.13	-3.59e-01	7.19e-01	1.00e+00
CYTH3	1.81e+02	-0.06	0.11	-5.19e-01	6.04e-01	1.00e+00
CYYR1	8.84e+02	-0.01	0.12	-1.21e-01	9.04e-01	1.00e+00
DAB1	3.81e+01	-0.14	0.28	-5.14e-01	6.07e-01	1.00e+00
DAB2	1.55e+03	-0.07	0.08	-8.83e-01	3.77e-01	1.00e+00
DACT3	2.59e+01	-0.30	0.29	-1.03e+00	3.01e-01	1.00e+00
DAD1	8.50e+02	-0.04	0.10	-4.59e-01	6.47e-01	1.00e+00
DAG1	5.36e+02	-0.03	0.08	-3.84e-01	7.01e-01	1.00e+00
DAGLB	1.35e+02	-0.12	0.13	-9.23e-01	3.56e-01	1.00e+00
DAP	3.40e+02	-0.06	0.12	-4.67e-01	6.40e-01	1.00e+00
DAP3	5.40e+02	-0.03	0.07	-4.22e-01	6.73e-01	1.00e+00
DAPK1	5.00e+02	-0.05	0.08	-6.11e-01	5.42e-01	1.00e+00
DAPK3	7.34e+02	-0.24	0.13	-1.89e+00	5.90e-02	1.00e+00
DAPP1	1.70e+00	-0.11	0.98	-1.15e-01	9.09e-01	1.00e+00
DAW1	1.13e+00	-1.12	1.10	-1.02e+00	3.07e-01	1.00e+00
DAXX	4.86e+02	-0.09	0.10	-9.28e-01	3.54e-01	1.00e+00
DBF4	1.68e+02	-0.01	0.11	-1.11e-01	9.12e-01	1.00e+00
DBN1	6.62e+03	-0.08	0.09	-9.31e-01	3.52e-01	1.00e+00
DBNDD2	1.78e+01	-0.29	0.27	-1.07e+00	2.83e-01	1.00e+00
DBNL	9.41e+02	-0.06	0.07	-8.41e-01	4.00e-01	1.00e+00
DBT	1.74e+02	-0.06	0.10	-5.88e-01	5.56e-01	1.00e+00
DCAF1	3.90e+02	-0.01	0.10	-7.66e-02	9.39e-01	1.00e+00
DCAF11	3.26e+02	-0.17	0.10	-1.70e+00	8.90e-02	1.00e+00
DCAF13	9.14e+02	-0.01	0.11	-5.46e-02	9.56e-01	1.00e+00
DCAF15	1.29e+02	-0.15	0.14	-1.04e+00	2.96e-01	1.00e+00
DCAF4L1	3.64e+00	-0.52	0.63	-8.39e-01	4.01e-01	1.00e+00
DCAF4L2	6.68e-01	-0.50	1.61	-3.12e-01	7.55e-01	1.00e+00
DCAF7	1.21e+03	-0.02	0.07	-2.94e-01	7.68e-01	1.00e+00
DCAF8	6.06e+02	-0.03	0.09	-2.80e-01	7.79e-01	1.00e+00
DCDC1	1.35e+00	-1.45	1.19	-1.22e+00	2.22e-01	1.00e+00
DCDC2	5.20e+00	-0.46	0.61	-7.54e-01	4.51e-01	1.00e+00
DCDC2B	1.09e+00	-0.44	1.12	-3.88e-01	6.98e-01	1.00e+00
DCHS1	1.25e+03	-0.05	0.12	-4.54e-01	6.50e-01	1.00e+00
DCLK3	7.60e+00	-0.09	0.49	-1.76e-01	8.61e-01	1.00e+00
DCLRE1A	1.57e+02	-0.17	0.11	-1.58e+00	1.14e-01	1.00e+00
DCP1B	7.81e+01	-0.03	0.15	-1.98e-01	8.43e-01	1.00e+00
DCPS	8.00e+01	-0.01	0.18	-6.00e-02	9.52e-01	1.00e+00
DCST1	7.49e-01	-1.47	1.43	-1.02e+00	3.06e-01	1.00e+00
DCTN1	3.73e+03	-0.13	0.10	-1.27e+00	2.06e-01	1.00e+00
DCTN2	6.18e+02	-0.05	0.08	-6.19e-01	5.36e-01	1.00e+00
DCTN3	1.75e+02	-0.13	0.17	-7.37e-01	4.61e-01	1.00e+00
DCTN6	1.13e+02	-0.05	0.15	-3.46e-01	7.30e-01	1.00e+00
DCUN1D3	1.07e+02	-0.18	0.13	-1.34e+00	1.82e-01	1.00e+00
DDA1	3.29e+02	-0.05	0.09	-5.52e-01	5.81e-01	1.00e+00
DDC	7.22e-01	-1.41	1.84	-7.64e-01	4.45e-01	1.00e+00
DDHD1	2.75e+02	-0.06	0.08	-6.68e-01	5.04e-01	1.00e+00
DDHD2	6.04e+02	-0.05	0.07	-7.48e-01	4.55e-01	1.00e+00
DDIT3	5.80e+01	-0.34	0.17	-2.00e+00	4.53e-02	1.00e+00
DDIT4L	1.91e+00	-0.32	0.87	-3.70e-01	7.11e-01	1.00e+00
DDO	1.54e+00	-0.94	1.02	-9.17e-01	3.59e-01	1.00e+00
DDR1	9.43e+01	-0.14	0.17	-8.11e-01	4.18e-01	1.00e+00
DDRGK1	5.84e+02	-0.15	0.13	-1.13e+00	2.61e-01	1.00e+00
DDX1	1.54e+03	-0.04	0.07	-5.74e-01	5.66e-01	1.00e+00
DDX19B	1.80e+02	-0.09	0.11	-8.09e-01	4.19e-01	1.00e+00
DDX23	1.83e+03	-0.03	0.10	-2.72e-01	7.86e-01	1.00e+00
DDX24	1.15e+03	-0.03	0.07	-4.81e-01	6.31e-01	1.00e+00
