	F16	F17	F18	F22	F23	F24
ZNF460	58.8168768336717	183.768449500754	72.2124142923359	160.053847235618	157.276834004469	86.4694048266918
ZNF461	143.999939834162	190.882066900784	155.122964035388	141.346254701584	141.041805978201	144.96341397416
ZNF462	160.225285167588	405.476191801665	238.033513778441	333.618733523593	311.509600254013	263.646910795109
ZNF467	5237.7442904468	4865.71430161997	5304.49216098023	5597.72741046128	6633.02363798203	6900.59760087521
ZNF468	430.985735419146	723.217769002969	622.274878716672	516.537416078584	444.433892219081	504.404861489035
ZNF469	101.408408333917	138.715539300569	249.623160516717	229.687663890075	145.100562984768	166.156895549329
ZNF470	154.140780667553	224.07894810092	136.401226996634	229.687663890075	214.099432096407	193.284551965546
ZNF471	48.67603600028	160.056391500657	116.787978670321	166.289711413629	146.11525223641	115.292539768922
ZNF473	355.943513252047	352.124061301446	386.915898800911	338.815287005269	348.038413313116	342.48666225474
ZNF474	10.1408408333917	0	5.34906772535821	6.23586417801108	0	5.08643557804069
ZNF48	1537.35147034218	1222.35658990502	1630.5741449467	1409.3053042305	1515.94574195276	1744.64740326796
ZNF480	345.802672418656	361.608884501484	331.642198972209	284.771130795839	385.58191562386	282.297174581258
ZNF483	93.2957356672033	66.3937624002725	89.1511287559702	73.7910594397977	58.8519765952207	67.8191410405426
ZNF484	60.84504500035	135.158730600555	118.57100124544	171.486264895305	197.864404070139	116.988018294936
ZNF485	70.9858858337417	20.1552493000827	12.4811580258358	20.7862139267036	24.3525420394017	22.0412208381763
ZNF486	302.197056835072	252.533417701037	275.476987855948	263.984916869136	179.599997540587	199.218726806594
ZNF488	4.05633633335667	0	6.24057901291792	2.07862139267036	10.1468925164174	0
ZNF490	380.281531252187	305.885548201256	311.137439358336	421.960142712083	369.346887597592	376.396232775011
ZNF491	38.5351951668883	22.5264551000925	54.3821885411418	43.6510492460775	53.7785303370121	96.6422759827732
ZNF492	36.50702700021	49.7953218002044	42.7925418028657	51.965534816759	31.4553668008938	54.2553128324341
ZNF493	123.718258167378	62.836953700258	61.5142788416195	152.778672361271	110.601128428949	71.2100980925697
ZNF496	1103.32348267301	1749.94988040718	1306.95554756252	1010.20999683779	1310.97851312112	1018.98259413415
ZNF497	606.422281836822	495.582012202034	644.562660905665	732.714040916302	773.193209751004	812.981953223504
ZNF498	506.027957586244	571.460597802346	591.963494939642	557.070533235656	590.549144455491	551.030520954408
ZNF500	359.999849585404	285.730298901173	292.415702319582	379.348404162341	387.611294127144	339.095705202713
ZNF501	53.7464564169758	59.2801450002434	35.6604515023881	43.6510492460775	42.616948568953	20.3457423121628
ZNF502	129.802762667413	82.9922030003407	78.4529933052538	54.0441562094293	72.0429368665633	86.4694048266918
ZNF503	2983.43537318383	3050.55626171252	3169.32262727474	2407.04357271228	2831.99770133209	3117.13727007594
ZNF506	151.098528417536	120.931495800496	131.943670558836	94.5772733665013	89.2926541444728	95.7945367197664
ZNF507	517.182882502975	877.346146003602	715.883563910441	699.456098633576	677.81242009668	540.00991053532
ZNF510	299.154804585054	444.601087501825	416.335771290381	345.05115118328	355.141238074608	468.79981244275
ZNF511	1176.33753667343	809.766780703324	1017.21437910562	647.490563816817	756.958181724736	869.780483844959
ZNF512	1580.95708592576	1557.8822106064	1421.96050365773	1257.56594256557	1215.5977234668	1219.04906020375
ZNF512B	2884.05513301659	2361.7209768097	3005.28455036376	2342.60630953949	2335.81465727928	2106.63206857185
ZNF513	1012.05591517249	705.433725502896	1001.16717592955	930.183073219986	1019.76269789995	1057.97860023246
ZNF514	230.197086917991	180.21164080074	166.712610773664	252.552499209449	146.11525223641	162.765938497302
ZNF516	1096.22489408964	1136.99318110467	1542.31452747829	1704.46954198969	1485.5050644035	1487.7824065769
ZNF517	259.605525334827	254.904623501046	369.085673049717	269.181470350812	305.421464744163	307.729352471462
ZNF518A	344.788588335317	577.38861230237	399.397056826747	479.122231010518	415.00790392147	320.445441416564
ZNF518B	696.675765254007	780.126708203202	820.190384554926	1067.37208513623	903.073433961146	914.710664784318
ZNF519	45.6337837502625	40.3104986001655	18.7217370387537	37.4151850680665	20.2937850328347	21.1934815751696
ZNF521	1841.57669534393	2511.10694221031	2435.60883761311	2129.54761679078	2294.21239796197	1774.3182774732
ZNF524	1511.9993682587	920.027850403777	1179.46943344149	1272.11629231426	1630.60562738827	1571.70859361457
ZNF526	577.013843419986	1003.02005340412	779.18086532718	646.451253120482	634.180782276086	748.553769234989
ZNF527	273.802702501575	245.419800301007	214.854220301888	196.429721607349	224.246324612824	150.897588815207
ZNF528	27.3802702501575	29.6400725001217	31.2028950645896	24.9434567120443	35.5141238074608	30.5186134682442
ZNF529	369.126606335457	387.692148301592	320.944063521493	382.466336251346	292.23050447282	356.898229725855
ZNF530	74.0281380837592	88.920217500365	105.198331932045	88.3414091884903	72.0429368665633	40.6914846243255
ZNF532	3085.85786560108	3697.89544511518	4043.00368908325	5992.66547506865	4623.9389197314	5116.95419150894
ZNF540	32.4506906668533	2.37120580000973	28.5283612019105	32.2186315863906	14.2056495229843	27.127656416217
ZNF543	199.774564417816	234.749374200964	150.66540759759	196.429721607349	267.877962433419	211.087076488689
ZNF544	892.393993338467	935.44068810384	928.95476163721	942.654801576008	799.575130293689	757.031161865056
ZNF546	36.50702700021	29.6400725001217	26.7453386267911	38.4544957644016	45.6610163238782	33.9095705202713
ZNF547	172.394294167658	103.147452300423	123.920068970799	134.071079827238	113.645196183875	144.96341397416
ZNF548	347.830840585334	377.021722201548	408.312169702344	469.768434743501	443.419202967439	310.272570260482
ZNF549	202.816816667833	317.741577201304	360.17056017412	439.628424549781	348.038413313116	319.597702153557
ZNF550	54.760540500315	18.9696464000779	33.8774289272687	48.8476027277534	39.5728808140277	22.0412208381763
ZNF551	188.619639501085	329.597606201353	287.958145881784	273.338713136152	231.349149374316	205.152901647641
ZNF552	163.267537417606	98.405040700404	67.7548578545374	106.009691026188	132.924291965068	116.988018294936
ZNF554	199.774564417816	124.488304500511	164.929588198545	91.4593412774958	216.12881059969	168.70011333835
ZNF555	282.929459251627	258.461432201061	345.014868285605	364.798054413648	367.317509094309	340.791183728726
ZNF557	358.985765502065	232.378168400954	260.321295967433	387.662889733022	397.758186643561	316.20674510153
ZNF558	94.3098197505425	92.4770262003796	87.3681061808508	95.6165840628365	92.3367218993981	30.5186134682442
ZNF559	283.943543334967	167.170008900686	269.23640884303	282.692509403169	291.215815221179	230.585079537845
ZNF559-ZNF177	25.3521020834792	17.784043500073	0	0	9.13220326477563	0
ZNF561	1124.61924842314	1576.85185700647	1123.30422232522	1201.44316496347	1229.80337298979	1093.58364927875
ZNF562	813.295434838012	793.168340103256	698.053338159247	1098.55140602628	1054.26213245576	1096.12686706777
ZNF563	56.7887086669933	29.6400725001217	69.5378804296568	36.3758743717313	73.0576261182051	44.0824416763527
ZNF564	285.971711501645	238.306182900978	248.731649229157	257.749052691125	243.525420394017	285.688131633286
ZNF565	145.014023917501	80.620997200331	99.8492642066867	96.6558947591717	66.9694906083546	97.4900152457799
ZNF566	223.098498334617	276.245475701134	251.406183091836	352.326326057626	318.612425015505	264.494650058116
ZNF567	145.014023917501	122.117098700501	150.66540759759	171.486264895305	141.041805978201	103.424190086827
ZNF568	109.52108100063	99.5906436004088	104.306820644485	180.840061162321	161.335591011036	139.876978396119
ZNF569	165.295705584284	262.018240901076	202.373062276052	233.844906675415	223.231635361182	183.959420072472
ZNF57	76.0563062504375	32.0112783001314	22.2877821889926	65.4765738691163	63.9254228534294	94.0990581937528
ZNF570	126.760510417396	158.870788600652	65.0803239918583	148.621429575931	141.041805978201	151.745328078214
ZNF571	89.2393993338466	49.7953218002044	80.2360158803732	61.3193310837756	59.8666658468625	95.7945367197664
ZNF572	0	30.8256754001265	14.2641806009552	20.7862139267036	10.1468925164174	3.39095705202713
ZNF573	78.0844744171158	90.1058204003699	41.901030515306	51.965534816759	36.5288130591025	50.8643557804069
ZNF574	1007.99957883913	993.535230204079	861.199903782672	789.876129214737	1001.49829137039	1090.19269222672
ZNF575	165.295705584284	123.302701600506	131.943670558836	108.088312418859	132.924291965068	70.3623588295629
ZNF576	695.661681170668	481.354777401976	543.821885411418	604.878825267075	705.209029891007	590.874266315727
ZNF577	101.408408333917	11.8560290000487	42.7925418028657	101.852448240848	68.9988691116381	48.3211379913866
ZNF578	125.746426334057	231.192565500949	211.288175151649	241.120081549762	231.349149374316	136.486021344092
ZNF579	2045.4075960951	1591.07909180653	2146.75918044376	1767.86749446614	1885.29262955035	1973.53700427979
ZNF580	2005.85831684487	1720.30980790706	2297.42458804135	1428.01289676454	1843.69037023304	1377.57630238602
ZNF581	1259.49243150724	989.978421504064	1216.02139623143	778.44371155505	896.985298451295	692.602977876541
ZNF582	61.8591290836892	54.5377334002239	54.3821885411418	99.7738268481773	66.9694906083546	58.494009147468
ZNF583	183.549219084389	196.810081400808	161.363543048306	165.250400717294	208.011296586556	206.000640910648
ZNF584	269.746366168218	312.999165601285	351.255447298523	247.355945727773	280.054233453119	285.688131633286
ZNF585A	120.676005917361	149.385965400613	123.028557683239	148.621429575931	93.3514111510398	133.095064292065
ZNF585B	223.098498334617	285.730298901173	238.925025066	409.488414356061	405.875700656695	333.161530361665
ZNF586	210.929489334547	168.355611800691	111.438910944963	163.171779324623	122.77739944865	123.76993239899
ZNF587	839.66162100483	693.577696502847	659.71835279418	1055.93966747654	897.999987702937	789.245253859314
ZNF587B	129.802762667413	150.571568300618	199.698528413373	209.940760659706	164.379658765961	147.50663176318
ZNF589	179.492882751032	161.241994400662	169.387144636343	227.609042497404	262.80451617521	161.918199234295
ZNF592	1633.6894582594	2075.99067790852	2114.66477409161	2955.79962037725	2768.07227847866	2588.14796995971
ZNF593	1431.8867256749	618.88471380254	1023.45495811854	611.114689445086	673.753663090113	871.475962370972
ZNF594	52.7323723336367	73.5073798003018	120.35402382056	84.1841664031495	97.4101681576067	74.6010551445968
ZNF595	140.957687584144	47.4241160001947	70.4293917172165	29.100699497385	74.0723153698468	44.0824416763527
ZNF596	36.50702700021	13.0416319000535	32.0944063521493	33.2579422827258	34.4994345558191	30.5186134682442
ZNF597	54.760540500315	61.6513508002531	76.6699707301344	96.6558947591717	110.601128428949	112.749321979902
ZNF598	2381.06942768036	2209.96380560907	2664.72723851595	3499.35911456055	3515.89825693862	3788.54676637731
ZNF599	169.352041917641	93.6626291003845	154.231452747829	76.9089915288033	106.542371422382	112.749321979902
ZNF600	120.676005917361	98.405040700404	146.207851159791	114.32417659687	61.896044350146	74.6010551445968
ZNF605	179.492882751032	360.42328160148	207.722130001411	300.360791240867	339.920899299982	248.387604060987
ZNF606	260.619609418166	286.915901801178	276.368499143508	278.535266617828	348.038413313116	200.914205332607
ZNF607	181.521050917711	213.408522000876	184.542836524858	204.74420717803	145.100562984768	200.066466069601
ZNF608	870.084143505005	842.96366190346	677.548578545374	2527.60361348716	2386.54911986137	1948.95256565259
ZNF609	1926.75975834442	2902.35589921191	2659.37817079059	3153.26865268094	2747.77849344582	2999.301512518
ZNF610	61.8591290836892	112.632275500462	67.7548578545374	90.4200305811606	63.9254228534294	73.75331588159
ZNF611	280.901291084949	497.953218002044	312.920461933455	470.807745439836	479.948016026542	322.988659205584
ZNF613	155.154864750892	142.272348000584	181.868302662179	142.38556539792	136.983048971635	178.025245231424
ZNF614	312.337897668463	252.533417701037	172.061678499023	368.955297198989	223.231635361182	260.255953743082
ZNF615	134.873183084109	233.563771300959	197.915505838254	289.967684277515	230.334460122674	243.301168482946
ZNF616	244.394264084739	442.229881701815	283.500589443985	254.631120602119	262.80451617521	243.301168482946
ZNF618	1523.15429317543	2999.57533701231	2468.59475525282	2989.05756265998	2895.92312418552	2930.63463221445
ZNF619	233.239339168008	393.620162801616	258.538273392314	188.115236036668	190.761579308647	203.457423121628
ZNF620	195.718228084459	196.810081400808	174.736212361702	173.564886287975	130.894913461784	119.531236083956
ZNF621	627.718047586944	695.948902302857	583.939893351605	807.544411052435	582.431630442357	562.051131373497
ZNF622	1457.23882775838	1039.77374330427	1301.60647983717	1055.93966747654	1047.15930769427	1307.21394355646
ZNF623	369.126606335457	707.804931302906	534.906772535821	552.913290450316	550.976263641463	458.626941286669
ZNF624	260.619609418166	337.896826501387	182.759813949739	267.102848958141	225.261013864466	254.321778902035
ZNF625	95.3239038338817	56.9089392002336	50.816143390903	76.9089915288033	76.1016938731303	46.625659465373
ZNF626	321.464654418516	227.635756800934	297.764770044941	297.242859151861	333.832763790131	244.148907745953
ZNF627	540.506816419776	610.585493502507	458.236801805687	513.419483989579	442.404513715797	514.577732645117
ZNF628	784.901080504515	1109.72431440456	1329.24332975152	1214.95420401583	1514.93105270111	1179.20531484243
ZNF629	1991.66113967812	1741.65066010715	2289.40098645332	1600.53847235618	1836.58754547154	1709.04235422167
ZNF630	32.4506906668533	18.9696464000779	4.45755643779851	61.3193310837756	24.3525420394017	56.7985306214544
ZNF638	2295.88636467987	2461.3116204101	2164.58940619496	3313.32249991655	2933.46662649626	2765.32547592812
ZNF639	771.717987421106	789.611531403241	698.944849446807	728.556798130961	822.912983081449	818.916128064552
ZNF641	880.224984338397	1104.98190280454	701.619383309486	941.615490879673	1116.15817680591	1000.332330348
ZNF642	98.3661560838992	77.0641885003164	104.306820644485	134.071079827238	50.7344625820868	80.5352299856443
ZNF643	82.1408107504725	79.4353943003261	108.764377082284	69.633816654457	102.483614415815	121.22671460997
ZNF644	1244.28117025716	1643.24561940675	1191.05908017976	1804.24336883787	1378.96269298112	1346.20994965477
ZNF646	820.394023421386	834.664441603426	1017.21437910562	1145.32038736137	1346.49263692858	1045.26251128736
ZNF649	385.351951668883	404.29058890166	335.208244122448	280.613888010498	370.361576849234	389.96006098312
ZNF652	897.464413755162	1452.36355250596	1142.91747065154	967.598258288052	917.27908348413	740.076376604921
ZNF653	388.394203918901	209.851713300861	312.028950645896	307.635966115213	344.994345558191	397.589714350181
ZNF654	252.506936751452	347.381649701426	220.203288027246	364.798054413648	362.2440628361	306.033873945448
ZNF655	501.971621252887	380.578530901562	368.194161762157	434.431871068105	381.523158617293	315.359005838523
ZNF658	225.126666501295	113.817878400467	168.495633348784	156.935915146612	201.923161076706	100.0332330348
ZNF660	30.422522500175	49.7953218002044	52.5991659660224	61.3193310837756	36.5288130591025	39.8437453613188
