gene_id	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12
SRPX	808	1482.03	688.5	1607	1071	1608	1523.29	393	963	1052	1036	880
SRPX2	72	248	116	144	106	153	60	116	74	42	60	72
SRR	430.35	677.39	716.04	422.31	438.78	422.36	602.14	164.57	250.21	327.16	312.27	331.44
SRRD	1152	971.86	859	841.03	731.15	944.47	1317	749.78	727.19	1138.71	767.51	1097.99
SRRM1	1137	1755.18	1057.05	996.99	573	1014.52	2867.64	575	3289.3	659.2	421.21	753.87
SRRM2	2921	4828.72	2164	3820.87	2087	3877.8	10530.22	3321	27174.53	2255	2270.51	4108.15
SRRM3	229	126	160	137	39	130	26	25	40	50	22	8
SRRM4	16	14	22	0	0	0	38	14	57	8	38	28
SRRM5	0	1.5	0	12.6	0	1.06	12.73	25.3	24.81	24.79	0	5.17
SRRT	4362.58	4169.69	3802	3245	2254.85	3035.64	4666.74	2172.12	4555.58	3122.74	2473.3	3333.96
SRSF1	3661.72	5698.09	2962	5354.43	5899.64	6650.9	5926.15	3458	6405.95	5436.99	7404.79	6689.63
SRSF10	1609.12	2576.14	1345.03	1825.96	2324.64	2863.6	3075.2	2288.59	2544.02	2185.64	2703.28	2957.05
SRSF11	1194.01	1817.07	847.19	1447.76	1453.73	1719.7	2091.66	1029	3234.68	1271.74	1496	1772
SRSF12	227.88	128	134	101	174	161	83	18	61.02	96	93	81
SRSF2	3251.2	5965.69	3696	5837.5	5379.95	6302.38	6356.36	2451.67	5876.18	4279.44	6110.43	5318.88
SRSF3	10744.87	10470.04	11498.4	10374.16	10969.99	11378.12	9101.83	7973.78	5718.12	8198.03	8375.35	10860.58
SRSF4	2227	2709.89	1618	2846.05	2031	2768	3561.31	1605.02	3241.99	2404.92	2246.01	2824
SRSF5	2375.98	2281	1304	2098.21	1705	2117	2752.68	808	3810.19	1761	1767	1939.97
SRSF6	3804.12	4322.02	2904.66	3258	2931	3636.01	6380.84	2203.51	5751.84	3490.9	3472.09	3653.06
SRSF7	3064.99	3172.64	3264	3051	2934	2961.88	2939	1866	2046.09	2392	2545.92	3377.01
SRSF8	2854.69	3469.47	2379.94	3411.53	2888.58	3711.55	3991.11	1487.05	3132.59	3027.92	3490.03	4453.83
SRSF9	5740.28	7166.5	7089.1	7296.45	6296.42	6090.15	6858.03	3099.43	4746.79	5194.06	5187.11	5537.85
SRXN1	602	1220	762	910	1055	1298	1797.84	10508.21	1760	2091	2229.94	2442
SRY	0	0	0	0	0	0	0	0	0	0	0	0
SS18	1133.71	1358.58	687.54	1750.88	1149.33	1741.64	2441.94	1246.35	2894.57	1841.58	1987.27	2453.42
SS18L1	268.02	229.5	134.32	250.81	258.75	230.8	351.09	102.02	787.23	186.94	160	278.02
SS18L2	1089	881	877	745	760	728	757	389	312	596	488	620
SSB	4081.94	3068.98	2971	2859.03	1918.01	2567	4389.83	1687.48	3247.78	2772	2637	2990
SSBP1	3787	3533	4498	3686	2780	2960	3306.96	1598	1680.08	3179	2725.23	3911
SSBP2	2217	3874	2023	2785.09	3707	3442	2608	1605	1607	1723	1832.02	2160
SSBP3	630.25	2054.25	926.19	2295.56	1681.54	1990.09	2016.97	1175.87	1508.68	1294.02	1548.79	1455.82
SSBP4	15440.84	10899.4	12972.58	11762.4	9471.86	9838.8	10607.12	5065.5	5861.06	10341.87	6807.74	10714.29
SSC5D	31	32.77	0	18	23	77	74	35	28	34	4	12.99
SSFA2	4659.5	10816.02	3070.45	9572.01	7317	13872.62	15383.9	6555.58	22208.54	11004.05	18667.67	18480.94
SSH1	1511.04	3327.96	1154	2864.48	2249.45	3316.46	9783.64	5614.81	14746.95	4635.02	6138.37	6279.61
SSH2	1026	1681.42	592.44	1655.71	748.09	1691.05	2909.45	837.01	5873.67	1442.97	2311.08	2325.04
SSH3	96	306	0	306	259	322	334	44	166	162	128	117
SSNA1	8581.92	5011.34	10040	3978.34	3889	3776	3977.07	3413	2026.96	4212.4	2772	4107
SSPN	76	100	26	126	109	184	71	26	33	32	81	61
SSPO	38	37	0	12	29	2	23	0	208	7	27	12
SSR1	4589.3	7129.23	4808.86	6457.63	7216.27	7657.03	7787.17	4698.56	5727.97	6047.67	7218.01	7259.23
SSR2	19115.97	18078.68	24137	15632.87	15751.91	15540.43	13764	9397.07	6604.65	13250.99	11873.75	13059.34
SSR3	6826.55	9287.32	8701.08	10692.95	8920.27	10152.94	10524.02	17326.99	9651.41	9877.08	13282.51	14020.19
SSR4	17367.87	10078.4	18051.44	11411.81	11743.64	8884	8156.15	6441.86	3108	9052	7066.03	8092.5
SSRP1	2716	5457.19	3330	5803.83	4738	5251.41	6084.29	3083.45	4708.24	4529	5043.07	6407.14
SSSCA1	2613.2	1483	2838	1562.99	1339.57	1165	1292	451	549	942	686	1174
SST	0	2	112	0	16	0	6	0	0	0	22	0
SSTR1	1964	3835.01	1564.99	3364	4718.06	4580.01	1820.5	411	926	1535	1001	860
SSTR2	85.69	21.6	17.61	25.14	30.97	23.83	27.89	0	24.95	38	1	6.78
SSTR3	0	0	0	0	0	0	0	0	0	0	0	0
SSTR4	0	0	0	0	0	0	2	5	0	14	0	22
SSTR5	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	8855.43	9050.05	9022.55	8671.04	7951.92	8046.73	9712.26	6584.8	4757.83	9239.37	9561.04	9966.97
SSX1	0	0	0	1	0	0	0	0	0	0	0	0
SSX2	0	1.5	0	3.5	2.5	0	0	0	0	0	0	0
SSX2B	0	1.5	0	3.5	2.5	0	0	0	0	0	0	0
SSX2IP	172	246	157	259	206	336	204	92	220	78	204	218
SSX3	0	0	0	7	0	0	0	0	0	0	0	0
SSX4	0	4.01	0	6	10	3	2	0	0	8	10	0
SSX4B	0	0	0	0	0	0	0	0	0	0	0	0
SSX5	28	2	12	15.38	6	0	0	10	2	10	10	0
SSX7	0	0	0	0	0	0	0	0	0	0	0	0
ST13	10282.9	15588.46	10255.84	14814.09	15139.22	15725.14	16308.7	10095.99	10478.42	13881.66	13698.24	14634.84
ST14	26	40	32	0	0	10	6	0	16	16	0	0
ST18	0	0	0	0	0	0	0	0	0	0	0	0
ST20	234	170	214	97	86	104	51	30	76	70	54	70
ST20-MTHFS	0	27.49	0	0	0	12.57	9.11	33.55	23.85	34.32	0	32.13
ST3GAL1	559	1624.49	541	1403	1258	1703.66	2461.38	1576.84	4071.54	1799	2295	2620.46
ST3GAL2	2835.79	7289.84	3117	6049.79	5852.04	7416.77	7903.95	4206.88	7534.74	5863.07	6146.15	7337.55
ST3GAL3	1645	1228	1136	1214	1046	1059	809	456	530	946	589	718
ST3GAL4	2579	2942.03	2923	2630	2827	3057.75	3115	1453	1979.67	2612.7	2418	2491
ST3GAL5	4419	4054.61	3395.98	3822.66	1590	3385.01	3221	1224.99	2017.54	2022.99	2166.96	2016
ST3GAL6	411	441	280	356	448	488	376	465	425	451	446	415.87
ST5	767	984	625	1128	652	877	1476.69	314	1383	868.97	749	718
ST6GAL1	2333	7722.98	2576	7799.2	8184.9	10077.09	4546.01	2308	2771.96	3097	2854.89	2551
ST6GAL2	36	23	0	0	0	14.42	7	0	7.01	0	1	8.01
ST6GALNAC1	358	891	603	874	695	1025	332	88	92	163	30	78
ST6GALNAC2	137	424.98	188	436	537	565	53	4	14	44	0	60
ST6GALNAC3	1828	2169	1841.83	1647.99	2256.96	2519	2098.48	1037	1278	1758.91	1508	1453
ST6GALNAC4	1869.64	3440.01	2700.6	3795.22	3020	3308.54	3872.76	1528	2244	3318.63	3985.99	4015
ST6GALNAC5	0	18	0	10	5	11	24	20	18	4	8	14
ST6GALNAC6	5178.21	8431.49	7123	8611.01	9339	9373.48	7802.79	4435.99	5098.52	7711	6347.48	7675.86
ST7	1262	2405.39	1227	1707	2123.87	2236	1594	1536	1163	1874.03	1647.04	1763
ST7L	237	412	230	223	307	355	421	142	312.02	135	367	445
ST8SIA1	10.92	19.87	7.05	27.15	35.95	21.59	46.87	23.52	60.16	8.01	24.62	5.07
ST8SIA2	0	88	158	65	36	40	109	109	190	90	120	119
ST8SIA3	0	0	0	0	0	0	0	0	0	0	0	0
ST8SIA4	909.96	1911.96	862.97	1196.62	1208.81	1639.08	4501.9	1720.25	4258.18	2232.96	3914.3	3350.35
ST8SIA5	24	20	0	34	6	22	157	125	139	88	42	93
ST8SIA6	1	25	0	0	38	32	54.98	108	94	46	74	56
STAB1	14284.64	19444.61	11416.99	22993.94	16578	22173.84	29774.92	8864.74	26734.98	13910.35	8955.78	10384.4
STAB2	86	166	181	581	149	547	388	97	112	183	140	159
STAC	14	25	0	46	52	44	70	28	67	8	25	54
STAC2	13.13	2.97	3.03	1.25	5.95	9	6.98	1	10.02	3	11.84	5
STAC3	0	4	0	8	0	0	0	0	9	0	0	0
STAG1	282	1131.94	236	1096.1	1023.88	1535.02	1901	848.36	2655.58	1175.55	2235	2077
STAG2	1041	1678	577.08	1935.48	1332	2771	2471.03	946.06	3355.38	1764	2540	2537
STAG3	124.88	194.85	54	137.84	107	119.17	131.06	28	244.64	88.34	24	83.27
STAM	250	861	431	570	709	972	1268	974	1234.02	879	1314	1122
STAM2	356	691	380	601	581	762	849.74	490.99	980.99	567	782	888
STAMBP	643	1388	960	1091	1424	1477	1299	393.79	814	914	757	795
STAMBPL1	0	0	0	0	22	0	14	10	14	0	8	4
STAP1	0	6	0	6	8	0	0	0	0	0	0	0
STAP2	2365	1012	1896.97	1365	1388	954	566	270	246	561	325	344
STAR	40.92	10.55	85.25	39	21.64	11	20.32	0	21.14	19.7	1.74	0
STARD10	5078.95	1861	2932.69	1760.38	1439	1547.91	1849.89	938	788.85	2081.3	1315	1405
STARD13	743.04	981.91	306	952	572	899	1346	434	1650	749	1003	983
STARD3	4845.02	4869.04	5030.71	5047.18	4674.73	5202.61	4703.44	2145.07	2960	4479.11	3825.62	4174.04
STARD3NL	5355.89	7628.59	5896.9	5974.94	8126.99	7989.94	6455.58	5356	4078	6237.81	6569.81	7697
STARD4	195	375.99	194	129	334	563	881.72	453	2129.12	416	1014.01	1090.9
STARD5	83	106	95	89	96	41	73	25	23	22	4	6
STARD6	0	0	0	0	0	0	0	0	0	0	0	0
STARD7	5399.69	6816.75	5321.97	6608.73	6709.64	7398.28	8331.6	6292.76	5982.78	6073.92	6809.13	6738.66
STARD8	1040.01	3028.64	1301	2623	2206	3054.27	6570.64	3027.51	9296.81	3435.54	5795.19	7468.15
STARD9	64	78	0	118	22	90	289	123	888	89.62	92	97
STAT1	2919.65	4922	1570	3648	4590	5068	2331	1311	1875	1743	2454.73	2115.38
STAT2	1413.19	1170.96	562	1041.68	783.4	921.82	1045.89	184	2172.6	534	435.92	447.15
STAT3	3884.36	7156.11	3811.83	5765.5	5096.62	7306.28	12221.84	5462.56	13712.68	6703.03	8891.18	9774.74
STAT4	28	20	0	12	30	34	25	6	18	0	6	16
STAT5A	719.65	519.52	507.04	726.37	821.12	902.71	271.49	236.77	433.78	324.28	281.23	454.5
STAT5B	1022.29	1729.48	578.96	1720.63	1409.88	2075.22	2500.51	1171.23	2911.7	1712.72	2289.77	2463.06
STAT6	4189	7354	4273.34	6323.05	6536.86	7214.86	9220.88	1887	8088.05	6334.61	5759.1	8691.01
STATH	0	0	30	0	0	0	0	0	0	0	6	4
STAU1	2693	5142.06	2353	4582.37	3721.93	4776.09	7358.01	2831.91	5151.35	3796.95	4023	4748.14
STAU2	822	2178.03	750	1808	1992	2769.89	2813.8	1137	2359.58	2221	2465	2808
STBD1	288	283.88	257.37	356	343	304	289	162	277.03	353	339	360.73
STC1	17609.37	20339.47	8966.04	14049.65	20218.53	19413.07	30320.35	7085.58	54489.54	15743.46	28460.96	23328.37
STC2	0	0	0	0	0	6	0	0	10	0	0	0
STEAP1	994.93	714.21	753.01	616.24	967.87	562.01	401.95	556.14	578.75	569.01	652.51	676.59
STEAP1B	1032.25	861.79	491.99	778.75	492.13	691.01	785.05	493.86	676.26	768.99	957.49	1412.82
STEAP2	20.74	30.6	36.6	62.42	21.39	21.67	46.71	10.13	61.42	20.38	52.22	20.15
STEAP3	0	20	36	10	28	32	49	41	28	46	42	89
STEAP4	0	1.97	0	0	14.76	0	4	0	10.5	0	0	0
STH	0	0	0	0	0	0	0	0	0	0	0	0
STIL	114	183	101	147	205	211	177	14	174.54	109	126	143
STIM1	1716.67	4306.06	1999.03	3867.09	3961.9	4425.89	5822.32	4404.18	5984.58	5018.48	5812.23	6818.7
STIM2	955	1565	541	1420	927	1518	3993	1399	3898.07	1523.99	2475	2687
STIP1	8284.73	9463.36	8888.33	7310.69	5576.15	7584.23	16256.73	9408.95	12265.85	9413.44	9445.68	13029.93
STK10	5619.75	6564.85	4472.52	5226.84	3153.22	4973.58	14013.64	3747.26	12414.1	6902.98	4867.95	8275.97
STK11	8133	4389.02	6444	5019	3631.99	3798.02	5222.72	2531.89	3274.46	4213.98	3347	3829.31
STK11IP	597	607	623	959	789	801	857	375	719	728	716.27	1063
STK16	1635.91	1517	2200	1396	1456	1217.65	1204	431	621.82	1076	733	912
STK17A	682.03	788	498	460	517	620	709	741	575	639	1054.14	1063
STK17B	304.34	522.76	262.73	392.67	431.04	596.02	368.85	280	201.56	163.42	218.02	244.39
STK19	1843.69	1135.5	1754.34	1210.42	1404.23	1276.67	939.57	435.3	666.42	1040.71	512.69	795.28
STK24	2968	5324.78	3541	4892.99	4952	4984.78	6064	4177.51	4421.37	5070	4924.84	5639.07
STK25	11681.13	14542	11797.81	15014.55	11978.27	14183.92	14805.98	5483.99	8342.9	12828.01	11359.99	13396.54
STK3	472	660	347	638	510	516	909.05	593.39	660	555	620	935
STK31	0	20	0	0	0	0	0	14	0	0	0	0
STK32A	0	0	0	0	0	0	0	0	0	0	0	0
STK32B	27	30.2	0	28.66	40	38	74	32	96	29	103.4	82
STK32C	1285	1041	1477	1133	705	1086	1277	475	502	1133	656	1011
STK33	14	38	76	33	60	46	10	16	2	0	0	0
STK35	539.08	1139	474	1000	1087	1146	1613.95	1171	1867.88	1104	879.97	1377.99
STK36	216	463.98	328	571	493	533	357	10	867	290	272	253
STK38	1623	1788	1286	1627.88	1365	1817	2701.5	1163	2370	1777	2146.99	2568.8
STK38L	210.04	429	174	255	258	481	426	279	447	332	401	419.94
STK39	532	569	486	460	434	494	709	286	491.97	431	602	541
STK4	488.17	938.59	561.01	1212.39	1059	1131.83	1492.68	761.02	2241.12	773.41	1183	1189
STK40	8151.5	7185.82	6806.32	8725.31	7398.52	8293.99	10604.69	7248.97	7517.8	9964.22	8473.48	9566
STMN1	22723.78	36356.79	31456.37	34307.7	33077.24	33325.91	30775.34	14765.46	11405.62	25632.53	17758.6	23843.76
STMN2	30	44	66	10	8	65	84	28	37	28	38	127
STMN3	630	1469.96	1299	1398.36	1976.98	1374.84	1086	536	574	995	902	1386
STMN4	0	0	0	0	0	0	0	0	0	0	0	0
STOM	1107.99	935.98	638.81	724.38	951.12	965.05	1162.34	1127.99	1257.61	1178	837.06	1239.1
STOML1	1429	1315	1383.93	1263	900	1033	1126	253	531	878	793	961
STOML2	8988	8062	10211.01	7079.98	6742	6910	5313	3600	2632	5653.55	4563	6097.99
STOML3	0	0	0	0	0	0	0	0	0	0	0	0
STON1	96	415.31	113	259	339.91	376	423	284.19	564.24	314.51	638.41	464
STON1-GTF2A1L	0	10.39	0	0	3.67	0	0	30.87	94.76	34.35	45.59	0
STON2	660.12	902.89	771.08	1306.22	565.97	1082.83	1437.84	152.01	1197.94	458.14	352	532.97
STOX1	20	52	36	34	62	50	22	12	26	45	38	28
STOX2	0	20	0	18	6	0	14	0	64	0	0	36
STRA13	3731	1970	4632.61	1868	1400	1738	1592	1534	634	1602	1498	1834
STRA6	0	12	23	32	12	28	10	0	2	3	8	12
STRA8	0	0	0	0	0	0	0	0	0	0	0	0
STRADA	1211	1912.01	1378.06	1702	1711	1811	2096.5	761	1214.98	1540	1755.01	1700
STRADB	537	1128.48	660	955	1080	1133.94	1077	495	736	736	1107	1000
STRAP	5206.35	9560.73	6423.65	8154.24	9495.5	9584.71	9800.37	7377.95	6250.57	9943.76	10630.91	11857.47
STRBP	397	684.71	394	585	477	548	835	296	788	596	712	529
STRC	0	0	0	6	0	4	0	0	16	0	0	0
STRN	593.27	1340	598.98	1226	962	1910.68	3096.06	1250	3769.51	1364	2447	2591.77
STRN3	390	533.12	24	321	312	476.99	848.97	303	1012.83	356	486	522
STRN4	5179	12777.74	6812.71	12018.74	10165.82	11296.86	14054.8	7695	11479.64	10700.91	10263.7	11656.91
STS	453	870	533	933	827	1254	2028	1039.74	1693	1256.25	1371.98	1827.17
STT3A	5519.53	8777.33	4822.59	7711.81	7624.2	8842.33	9937.18	5275.52	7820.09	7024.16	7658.65	8143.02
STT3B	277	2171.3	279	1656.04	2480	2747.96	3229	1915.68	3876.28	1856.1	4205.08	3400.19
STUB1	18171.78	12718.96	19218.56	12988.25	11037.38	10565.21	9097.73	5493.4	4208.43	10041.76	8557.26	9951.03
STX10	1664	2119.02	1876	2268.87	1839.01	1673	1332	746	814.96	1566	1281	1403.11
STX11	80.91	208.24	62	87	204.99	136	1217.01	890	1286.09	770.97	1422	1516.95
STX12	2701.79	4672.56	2659	3495.06	3999.98	5053.71	4214.49	2404	3037.73	3077.9	3999.33	5087.73
STX16	823.98	891.2	456.89	1252	1257	1268	1376.17	455.79	2527.53	848	1050.77	786.18
STX17	346	530	388	655	612	977	944	209	879.99	648	773	623.58
STX18	1669	1615	1290	1509	1321	1281	1576	1125	1018	1133	851	1494
STX19	0	0	0	0	0	0	0	0	0	0	0	3
STX1A	230	132	132	184	179	152	248	102	505.04	158	310	380.06
STX1B	15.06	12.33	77.07	8.13	1.74	11.42	18.34	0	20.37	16.15	8.06	1.03
STX2	752.59	1149.32	645.09	743	915.43	1145.9	1422.6	572.01	1706.06	1144.65	1678	1698.84
STX3	3605.03	6906.9	3777	4913.49	5257.57	6552.02	5051.02	4654.99	5577.39	4583	5695.62	6759.02
STX4	4837	2612	3439	2837.21	1701	1621	2927	850	2604.97	2318	2199	2730
STX5	3644.98	3573.02	4422.04	3686.16	3413.13	3612.62	3452.93	1670	1905	3215	2731.96	3774
STX6	2810	3607.99	2353.66	3229.6	2814	3139	3186.71	1489	2789.9	2368	2412.73	2569.01
STX7	1849	3520.3	1977.11	2469.01	3257.36	3401	3891.07	2780.92	3256.36	2765.02	3303.9	3711.99
STX8	3047	1881	3020.46	1337.97	1545.83	1433	1356.06	612	558	1272	1075	1507.99
STXBP1	992	1797.72	894	1668	1252	1773.01	5107	1807.92	5952.9	2287	3716	4519.99
STXBP2	3347	2577	2640	2111	1837	1883	1133	620	864.76	1018	640.13	822
STXBP3	862.98	1028	523	871	774	1154	1469	797	1497	935.01	1227	1346
STXBP4	102	203	128	119	167	225	286.72	132	304	174.67	356	280
STXBP5	278	426	198	377	324	556	581	536	1183	522	853	891
STXBP5L	48	24	4	10	32	22	18	6	12	6	0	4
STXBP6	989	501	732	542	1034.91	838	112	235	52	73	85	68
STYK1	0	24	14	20	0	21	48	0	28	8	27	18
STYX	876.78	976.79	703.77	825.39	782.59	998.66	1382.07	623.41	1280.22	957.85	1355.04	1283.04
STYXL1	1634.78	1159.17	2004.36	1058	1118.98	951.73	1193.88	622.99	639	1073.48	1301.97	1286.77
SUB1	9481.28	8660.23	9677.53	7332.99	7647.97	7602.92	6189	4385	2421	5375.99	4453	5677.93
SUCLA2	412	880	400	795	736	958	1400	733	1119	1136	1251	1219.84
SUCLG1	3455	3681.35	4089	2986	3027	3486.11	3248.79	1936.05	1711	3029	2537.86	3677.53
SUCLG2	974.67	1968.01	829.55	1917	2272	2434.02	1949.09	565	1381.81	1379	1954	1742.3
SUCNR1	0	38	0	0	31	70	26	36	4	21	4	4
SUDS3	586	1401	694.91	1030.83	1150	1353.01	1680.05	1102.4	1631.99	828	1397	1392
SUFU	1409	2835.78	1448	3404	3084.09	3552	3540.29	1685	2748.25	2230.04	2000	2557.1
SUGP1	2070	1764.99	1947	1652	1198	1278	1841.58	660	1133	1248	734.25	1217.42
SUGP2	987.37	1092.89	708.12	1000.96	892	1043.62	1653.88	580.57	2871.49	896.81	836.07	1207.46
SUGT1	2637.09	2490	2692	2568	2221	2385	3601	1938	2322.77	3127	3694	3987.03
SULF1	1533	2835	1289	1261	2053	2103	7300.99	1723.97	9463	4374.15	5273.2	6308.26
SULF2	4814.22	7121.28	5562.74	6414	2863	5375.93	10272.71	1706	9050.73	3056	2905.92	3686.03
SULT1A1	112.24	184.65	234.73	83.2	128.28	82.14	145.26	14.53	110.4	101.21	65.59	104.85
SULT1A2	67.89	79.77	206.01	87.02	16.17	71.19	24.07	47	48.84	24.73	33.05	24.73
SULT1A3	1003.7	378.29	803.68	341.89	243.77	345.33	1195.35	468.45	904.88	1113.53	871.15	1097.71
SULT1A4	1003.7	378.29	803.68	341.89	243.77	345.33	1195.35	468.45	904.88	1113.53	871.15	1097.71
SULT1B1	0	0	0	0	0	0	0	0	0	0	0	0
SULT1C2	18	14	0	0	32	7	0	24	0	0	0	0
SULT1C3	0	0	0	0	0	0	0	0	0	0	0	0
SULT1C4	6.47	211	43	278.19	424.99	453	739	181	981.96	325.85	487	375
SULT1E1	11.9	0	0	3.97	0	0	0	0	1.02	0	0	0
SULT2A1	0	0	1.99	5.88	3.53	7.81	5.98	0.96	17.09	2.78	1	4.6
SULT2B1	0	0	0	0	0	0	2	0	0	0	0	0
SULT4A1	0	20	0	0	14	5	14	0	9	0	8	0
SULT6B1	0	0	0	0	0	0	0	0	0	0	0	6
SUMF1	1788	3724.98	2703	2732	2316	2824.76	3155.11	995.21	1820	1775	1224.62	1569
SUMF2	8518.95	11904.48	12617.5	9074.53	8329.43	8472.13	8742.25	3428.41	3969.98	5163.67	3001.67	5419.73
SUMO1	6371	6479.55	6286.11	5876.15	5831	5880.68	7482.24	3445	3645	5042.07	5693.43	6391.53
SUMO2	8113.61	10347.06	9463.16	11620.34	12092.14	10693.59	9229.39	5309.04	4746.22	8998.81	8925.31	9214.44
SUMO3	3582	6540	4623.04	5691	6819.49	6392.44	4373.15	3034.39	2585.93	4690.53	5464.95	5778.9
SUMO4	14.75	9.99	19.95	24.22	18.3	19.05	42.88	8.92	3.29	19.62	7.83	15.36
SUN1	1767	2722	1451	2529	2638	3061	5889.98	3519	7714.55	3590.89	4831.9	4846
SUN2	2302	2411	1429	2487	2105	2570	2812.96	1269	3678.88	2079	2122.86	1908
SUN3	0	0	0	9	0	0	0	0	4	0	0	0
SUN5	0	0	0	0	0	0	0	0	0	0	0	0
SUOX	324.97	828	642	774	723	929	593	134	445	496	524	411
SUPT16H	2070	3468.71	1684	3881.52	2273.01	3476.91	5072.05	1724	4595.31	2695	3011	3290.89
SUPT3H	564.25	561	671	740	802	678.01	335	138	164	338	250	202
SUPT4H1	4966.21	6152	6934.06	5039	5843.98	5832.74	4892.76	4215.71	2253.25	4828	4245.04	5028.83
SUPT5H	6404	7665.98	5965.94	6234	5420	6348.98	8917.89	4235	7311.92	5738.21	4786	6949.99
SUPT6H	4219	4724	2441	4400.67	1889	3932	7608.98	2353	7726	3689.01	3555	4094
SUPT7L	1169.87	1667.95	979.97	1754	1584.03	1873.89	1946.8	944.11	1799.91	1422	1727.01	2026.8
SUPV3L1	856.01	693	675	746	577	687	904	457	614	748	640	798.65
SURF1	2472.9	2201	3267	2179	2072	2043	1324	530	476	1618	833	1034
SURF2	2043	835	1916	980.89	833.92	749	637	368	313	708	453	642
SURF4	9752	20504.69	11912.05	17896.01	20592.28	21571.21	18555.09	18955.02	12734.92	20183.79	23580.01	20106.56
SURF6	1733	770	1361.34	947	370	563	1200	302	1147	482	332	627
SUSD1	939	2793.95	1236	1768	1780	2225	3278	1558	3061.99	2482.73	2541	2386
SUSD2	0	0	36	0	0	0	0	0	4	0	0	0
SUSD3	14	0	0	0	0	4	0	0	0	0	0	0
SUSD4	379	347	90	296	355	384	96	92	66	126	117	124
SUSD5	121.08	286	96	348	360.32	383.31	313.66	95	360.26	331	555	343.28
SUV39H1	325	544	354	574	406	756	389	121	278	283	338	434
SUV39H2	468.84	623.17	461.97	442.96	442.38	551.99	623.94	450.73	492.86	521.89	502.53	544.97
SUV420H1	367	656.05	316.87	455.02	395	547	867	401	1105.8	506	680	547
SUV420H2	902	495	461	584	380	437	393	122	313	325.02	250	372
SUZ12	548	878	338.83	647	696	762.98	1013.01	485.01	1241	739	1097	953.86
SV2A	346	648	261	650	728	820	1149	218	862	602	713	820.93
SV2B	60.64	31.73	12.86	22.62	46.61	20.33	88.51	29.02	111.63	39.82	24.46	31.24
SV2C	0	28	0	4	25	22	19	0	12	0	12	0
SVEP1	0	0	0	0	0	0	6	0	6	0	0	0
SVIL	1572.95	2788	865.92	2255.25	769	2161.04	7430.17	1870	11444.04	2158	1879.37	2676.01
SVIP	847.77	832	1009	945	956	949	1572.95	1516	1269.84	1730.01	1752	2224
SVOP	0	1.99	0	0	0	0	0.7	0	2	0	0	0
SVOPL	0	0	12	17	21	22	0	0	0	0	0	0
SWAP70	1159.07	1543.09	839.99	1237	763.81	1674.28	3705.76	1673.45	4945.98	1903.15	2661.96	2995.13
SWI5	1085.99	489.85	1228	557.08	564.1	472.08	333.07	115	188.3	427.99	302	401.04
SWSAP1	294.65	373.36	251.51	246.34	147	174.68	405.37	90.02	222.72	352	398.78	289.02
SWT1	117	310	305	302	377	427.12	460	252	370	347	497	441
SYAP1	2004.57	2229.31	1614	1799.01	1449.06	1830.29	2717.55	1099.05	2193.92	1692.83	1672	1861.83
SYBU	0	0	0	12	0	4	26	48	27	102	66.01	46
SYCE1	0	0	0	0	0	0	0	0	0	0	0	0
SYCE1L	423	200	463	162	197	69	71	36	34	42	28	86
SYCE2	0	0	0	0	31	0	2	0	3	0	0	4
SYCE3	0	2	0	0	0	0	0	0	0	0	0	0
SYCN	0	0	0	0	0	0	0	0	0	0	0	0
SYCP1	0	0	0	0	0	0	0	0	0	0	0	0
SYCP2	0	0	0	0	0	0	8	0	32.03	8	0	0
SYCP2L	56.95	36	0	52	0	42	70	0	35	9	23	4
SYCP3	13	1	0	0	7	12	15	12	10	7	14	0
SYDE1	940.18	1679.67	923.08	1057.84	900	1229.1	1356	813	1728.86	1219	1024.96	944.89
SYDE2	22	12.28	0	2.54	8	42.91	4.98	25	54.01	21.03	40.05	15.88
SYF2	1382	867	1175	1375	928	1067	1476	777	864.03	798	755	1003
SYK	368.1	369.01	406.44	390.99	297	304.58	258.95	105.22	138.46	127	116	178.39
SYMPK	8422.72	4227.19	5099.07	4223	3017	3533	5734.45	2260.35	4334	3056.95	2069	3577.67
SYN1	32	12	36	10	22	8	4	0	30	2	12	12
SYN2	0	46	36	60	54	42	64	35	35	22	10	36
SYN3	26	11	0	0	0	16	207.46	10	228.46	99.05	50	341
SYNC	1604.66	142.82	2124.81	66.23	147.37	156.7	527.29	104.18	502.91	413.14	284.29	523.49
SYNCRIP	3410	5454.58	3237.8	5086.62	3669.7	5529.56	7533.19	3230.96	6551.34	4347	5648.71	6227.36
SYNDIG1	60	46	96	79	16	64	10	4	0	10	0	10
SYNDIG1L	2	2	66	16	6	24	34	0	4	20	9	4
SYNE1	686	1498	339	777	580	1282	1071	646	2656.03	472	636	726
SYNE2	249	227	41	245	57	200	684	69	1372	156	64	129
SYNGAP1	319.97	586.51	158	455	479.97	567.99	960	261	2613.41	236	244	258
SYNGR1	432	418	407	399	509	419.89	68.75	56	74	125	37	50
SYNGR2	7221	10397.49	10427.08	10836.05	10176.77	10365.11	7349.3	5708.92	3263.84	8276.02	7577.11	7646.28
SYNGR3	45	34	14	10	28	10	68	11	12	68	12	16
SYNGR4	0	0	0	0	0	0	0	0	0	0	0	0
SYNJ1	440	492	282	394	498	557	896	264	1575	364	658	614
